,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.6730769230769231,0.9361702127659575,0.975609756097561,0.7254901960784313,0.9743589743589743,0.9545454545454546,0.76,0.8780487804878049,0.9047619047619048,1.0,1.0,0.9512195121951219,1.0,0.9473684210526315,0.9736842105263158,0.9285714285714286,0.9069767441860465
fever,0.6730769230769231,0.0,0.8974358974358975,0.9393939393939394,0.7391304347826086,0.96875,0.9459459459459459,0.8043478260869565,0.9166666666666666,0.9459459459459459,1.0,1.0,0.9411764705882353,1.0,0.96875,1.0,0.9444444444444444,0.8888888888888888
altered_consciousness,0.9361702127659575,0.8974358974358975,0.0,0.7692307692307693,0.8181818181818182,1.0,0.8235294117647058,0.8,0.8888888888888888,0.9473684210526315,1.0,1.0,0.9375,1.0,1.0,1.0,0.8823529411764706,0.95
diarrhoea,0.975609756097561,0.9393939393939394,0.7692307692307693,0.0,0.8518518518518519,1.0,0.8,0.88,0.8,0.9090909090909091,1.0,1.0,0.875,1.0,1.0,1.0,0.7777777777777778,0.9166666666666666
fatigue,0.7254901960784313,0.7391304347826086,0.8181818181818182,0.8518518518518519,0.0,0.9259259259259259,0.8333333333333334,0.5833333333333334,0.7931034482758621,0.8333333333333334,1.0,1.0,0.8148148148148148,1.0,0.9259259259259259,1.0,0.8666666666666667,0.8
headache,0.9743589743589743,0.96875,1.0,1.0,0.9259259259259259,0.0,1.0,0.96,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9
joint_pain,0.9545454545454546,0.9459459459459459,0.8235294117647058,0.8,0.8333333333333334,1.0,0.0,0.896551724137931,0.6666666666666666,0.9333333333333333,1.0,1.0,0.8181818181818182,1.0,0.8888888888888888,1.0,0.8461538461538461,0.9375
loss_of_appetite,0.76,0.8043478260869565,0.8,0.88,0.5833333333333334,0.96,0.896551724137931,0.0,0.8148148148148148,0.72,1.0,1.0,0.9642857142857143,1.0,0.96,1.0,0.8518518518518519,0.68
muscle_ache,0.8780487804878049,0.9166666666666666,0.8888888888888888,0.8,0.7931034482758621,1.0,0.6666666666666666,0.8148148148148148,0.0,0.8571428571428571,1.0,1.0,0.9166666666666666,1.0,0.8888888888888888,1.0,0.75,0.8666666666666667
nausea,0.9047619047619048,0.9459459459459459,0.9473684210526315,0.9090909090909091,0.8333333333333334,0.8888888888888888,0.9333333333333333,0.72,0.8571428571428571,0.0,1.0,1.0,0.9166666666666666,1.0,0.8888888888888888,1.0,0.75,0.6923076923076923
nose_bleed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
rash,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
runny_nose,0.9512195121951219,0.9411764705882353,0.9375,0.875,0.8148148148148148,1.0,0.8181818181818182,0.9642857142857143,0.9166666666666666,0.9166666666666666,1.0,1.0,0.0,1.0,0.8333333333333334,1.0,0.9090909090909091,0.9230769230769231
seizures,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
sneezing,0.9473684210526315,0.96875,1.0,1.0,0.9259259259259259,0.6666666666666666,0.8888888888888888,0.96,0.8888888888888888,0.8888888888888888,1.0,1.0,0.8333333333333334,1.0,0.0,1.0,1.0,0.9
sore_throat,0.9736842105263158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
vomiting,0.9285714285714286,0.9444444444444444,0.8823529411764706,0.7777777777777778,0.8666666666666667,1.0,0.8461538461538461,0.8518518518518519,0.75,0.75,1.0,1.0,0.9090909090909091,1.0,1.0,1.0,0.0,0.9333333333333333
loss_of_smell_or_taste,0.9069767441860465,0.8888888888888888,0.95,0.9166666666666666,0.8,0.9,0.9375,0.68,0.8666666666666667,0.6923076923076923,1.0,1.0,0.9230769230769231,1.0,0.9,1.0,0.9333333333333333,0.0
