,cough,fever,altered_consciousness,diarrhoea,fatigue,headache,joint_pain,loss_of_appetite,muscle_ache,nausea,nose_bleed,rash,runny_nose,seizures,sneezing,sore_throat,vomiting,loss_of_smell_or_taste
cough,0.0,0.7294751009421265,0.9652061855670103,0.9204819277108434,0.7670299727520435,0.7116159765481862,0.816337426588361,0.8208154506437768,0.7710843373493976,0.8537506745817594,0.9777211966900063,0.9751275510204082,0.7832356917530419,0.9941099476439791,0.7753438614365766,0.7175704989154013,0.9502457002457002,0.8065825067628494
fever,0.7294751009421265,0.0,0.9673202614379085,0.928,0.7671699951290794,0.7095274980635167,0.8034137728075338,0.8145968216597999,0.7593078133193497,0.8445503275759381,0.9769784172661871,0.9695872556118754,0.8490393412625801,0.9918032786885246,0.8574369531652084,0.7669039145907474,0.9252995066948555,0.8560148629818858
altered_consciousness,0.9652061855670103,0.9673202614379085,0.0,0.9619565217391305,0.9450282942603072,0.9625615763546798,0.94921875,0.9264305177111717,0.9522058823529411,0.9230769230769231,0.9289617486338798,0.9408602150537635,0.9745627980922098,0.967479674796748,0.9580712788259959,0.9679572763684913,0.9244604316546763,0.9683069224353628
diarrhoea,0.9204819277108434,0.928,0.9619565217391305,0.0,0.881470367591898,0.9096098953377736,0.8804960541149943,0.8554641598119859,0.895,0.8693467336683417,0.9562841530054644,0.962059620596206,0.9194729136163983,0.9870550161812298,0.9013035381750466,0.9065656565656566,0.8952164009111617,0.9276563677467973
fatigue,0.7670299727520435,0.7671699951290794,0.9450282942603072,0.881470367591898,0.0,0.6564981195152528,0.7235176548967355,0.7112771739130435,0.6540993417115499,0.7657413676371022,0.9609872611464968,0.95603517186251,0.7569948186528498,0.9868852459016394,0.7534084173088322,0.7124151309408342,0.9317147192716236,0.7691500524658972
headache,0.7116159765481862,0.7095274980635167,0.9625615763546798,0.9096098953377736,0.6564981195152528,0.0,0.7496548550391164,0.779185520361991,0.6744893524554542,0.7857473391948172,0.9676470588235294,0.9696821515892421,0.7261146496815286,0.9930795847750865,0.7395833333333334,0.6382978723404256,0.9445771619684663,0.7561264822134387
joint_pain,0.816337426588361,0.8034137728075338,0.94921875,0.8804960541149943,0.7235176548967355,0.7496548550391164,0.0,0.7641342756183745,0.5540875309661437,0.7855178735105408,0.974587039390089,0.9547218628719275,0.8229102167182663,0.989041095890411,0.7831690674753601,0.7834179357021996,0.9218009478672986,0.831858407079646
loss_of_appetite,0.8208154506437768,0.8145968216597999,0.9264305177111717,0.8554641598119859,0.7112771739130435,0.779185520361991,0.7641342756183745,0.0,0.74765003615329,0.7133004926108374,0.953519256308101,0.9451871657754011,0.8317815021725636,0.9887482419127989,0.7984848484848485,0.7754868270332188,0.8876404494382022,0.7982917214191853
muscle_ache,0.7710843373493976,0.7593078133193497,0.9522058823529411,0.895,0.6540993417115499,0.6744893524554542,0.5540875309661437,0.74765003615329,0.0,0.7754800590841949,0.969258589511754,0.958941605839416,0.7778993435448578,0.9915254237288136,0.7608695652173914,0.7250384024577573,0.9265975820379966,0.7956929872998344
nausea,0.8537506745817594,0.8445503275759381,0.9230769230769231,0.8693467336683417,0.7657413676371022,0.7857473391948172,0.7855178735105408,0.7133004926108374,0.7754800590841949,0.0,0.9530791788856305,0.946980854197349,0.8564199873497786,0.9890282131661442,0.8141176470588235,0.8055555555555556,0.829512893982808,0.8626053143227479
nose_bleed,0.9777211966900063,0.9769784172661871,0.9289617486338798,0.9562841530054644,0.9609872611464968,0.9676470588235294,0.974587039390089,0.953519256308101,0.969258589511754,0.9530791788856305,0.0,0.946524064171123,0.961352657004831,0.9920634920634921,0.9602510460251046,0.9658862876254181,0.9581881533101045,0.9700249791840133
rash,0.9751275510204082,0.9695872556118754,0.9408602150537635,0.962059620596206,0.95603517186251,0.9696821515892421,0.9547218628719275,0.9451871657754011,0.958941605839416,0.946980854197349,0.946524064171123,0.0,0.9721337579617835,0.976,0.9592050209205021,0.9672897196261683,0.9436619718309859,0.9760132340777502
runny_nose,0.7832356917530419,0.8490393412625801,0.9745627980922098,0.9194729136163983,0.7569948186528498,0.7261146496815286,0.8229102167182663,0.8317815021725636,0.7778993435448578,0.8564199873497786,0.961352657004831,0.9721337579617835,0.0,0.9942339373970346,0.6033444816053511,0.7001477104874446,0.9689119170984456,0.7953488372093023
seizures,0.9941099476439791,0.9918032786885246,0.967479674796748,0.9870550161812298,0.9868852459016394,0.9930795847750865,0.989041095890411,0.9887482419127989,0.9915254237288136,0.9890282131661442,0.9920634920634921,0.976,0.9942339373970346,0.0,0.9923747276688453,0.9972844534962662,0.9823008849557522,0.9939707149009475
sneezing,0.7753438614365766,0.8574369531652084,0.9580712788259959,0.9013035381750466,0.7534084173088322,0.7395833333333334,0.7831690674753601,0.7984848484848485,0.7608695652173914,0.8141176470588235,0.9602510460251046,0.9592050209205021,0.6033444816053511,0.9923747276688453,0.0,0.7071152785438499,0.956232159847764,0.812025685931115
sore_throat,0.7175704989154013,0.7669039145907474,0.9679572763684913,0.9065656565656566,0.7124151309408342,0.6382978723404256,0.7834179357021996,0.7754868270332188,0.7250384024577573,0.8055555555555556,0.9658862876254181,0.9672897196261683,0.7001477104874446,0.9972844534962662,0.7071152785438499,0.0,0.9550063371356147,0.7933768656716418
vomiting,0.9502457002457002,0.9252995066948555,0.9244604316546763,0.8952164009111617,0.9317147192716236,0.9445771619684663,0.9218009478672986,0.8876404494382022,0.9265975820379966,0.829512893982808,0.9581881533101045,0.9436619718309859,0.9689119170984456,0.9823008849557522,0.956232159847764,0.9550063371356147,0.0,0.9636504253673627
