,X1,X2
304108,6.722697197,-3.317218974
932745,12.03529441,-4.947072955
295846,3.437884303,-7.307590573
1018756,11.4769723,-0.598666732
126055,14.86941007,0.765349341
345167,2.395193115,-6.226841933
867188,11.23640926,-2.471022531
871806,12.67744922,-3.3134101
249732,10.07007273,1.693042862
148452,8.447039731,-1.864920985
279106,8.31940853,1.310715875
501115,2.896781513,-5.858374475
753795,14.78823086,-1.379545643
216904,9.812601763,-0.350314056
688386,2.723629368,0.999618126
330424,7.404962607,-5.806751496
1094877,12.77929479,0.400694591
492778,2.664626233,-6.944212852
555216,14.86941007,0.765349341
166742,4.17529372,6.772620159
376316,12.68010271,0.523763993
466736,4.023667465,-3.780753451
214903,1.787178704,-6.411182763
584318,14.86941007,0.765349341
360662,14.86941007,0.765349341
1079234,7.987730214,-3.293389054
686908,10.47941479,5.41385641
237731,13.38133129,0.91216395
342662,-0.707949516,5.615858366
580011,3.590165145,6.432151918
495133,0.740848025,-6.052441998
1086317,8.880384128,0.799483746
107302,4.893421995,-2.307819311
676678,0.45994708,3.484822911
888727,13.22969775,5.144209628
529275,5.075387473,1.992906477
179738,-2.027618757,5.827720651
1048086,7.677253723,-0.322946979
119397,10.15789905,-2.239224184
1031061,11.34602759,-3.378695005
566179,7.462625809,1.504211067
493379,-4.549822412,3.064732474
509075,9.083129254,1.172084039
223096,-4.989232092,1.803669913
111461,13.9893457,1.096504781
973231,2.815432967,9.759902713
1081315,9.984829464,4.267199244
556692,10.53442451,8.887644879
758053,7.559760583,5.358420723
1101507,8.676997042,-4.861767003
931414,11.50845921,-2.986518801
282278,-0.048306814,-6.90087275
1014303,2.594244724,0.25261979
365319,1.132346433,-4.946728156
510980,4.404129185,-8.007082166
694461,5.032619054,-7.021474446
935825,-1.293573572,-1.189934907
692263,8.880384128,0.799483746
590040,14.82237125,0.069776381
689443,6.154793388,-7.62475518
672952,12.46369264,-0.496891435
6600,13.42837011,1.60773691
459798,7.062318803,-0.080667275
638821,6.476309131,0.028325414
350267,13.22969775,5.144209628
159204,7.987730214,-3.293389054
248011,2.956168713,-6.738074063
149473,6.926332839,-5.244093989
53790,8.173684647,2.960427689
736829,5.963922644,-4.964363926
741149,10.32142409,-0.042903823
619478,-6.097741488,3.055005781
851419,10.87101914,4.577541812
509138,9.945179134,-5.311727705
92248,12.66872216,5.655441758
340569,2.314013905,-8.371736917
382373,7.784141553,9.15729166
711840,9.342674656,2.633536389
862012,14.78823086,-1.379545643
536500,4.404129185,-8.007082166
57824,6.10956833,-1.987344482
930278,14.82237125,0.069776381
591650,12.68010271,0.523763993
682265,-3.175356779,-7.277469646
1131948,3.024393644,-7.127522081
719475,-3.808162288,-0.655324947
282489,12.67744922,-3.3134101
109286,1.034451265,-2.79009845
68485,6.92557668,6.502973378
832890,6.34310159,9.99967923
572215,2.997229618,-5.715372573
954070,14.82237125,0.069776381
129611,4.145857319,-5.844514947
268751,-9.857941796,3.859526673
793500,10.52416922,0.32969647
73083,-2.353575424,3.239224085
602491,12.03529441,-4.947072955
258674,14.22725526,-0.868313513
108305,12.34720641,-1.997638836
257110,2.421175137,6.759043218
624984,2.379471733,6.893623332
879273,13.9893457,1.096504781
837275,5.314847327,-6.171406246
642765,2.670676959,-6.451449402
14150,13.22969775,5.144209628
944499,1.050106541,-6.940181972
1055474,-3.49083697,2.460058359
930607,8.272369717,0.615142915
1109546,3.202259135,0.43696062
1026231,0.892035455,5.883156337
628497,10.73801317,-3.563035836
909798,12.68010271,0.523763993
953895,1.067961491,3.669163741
849355,8.42267339,5.096719485
986291,3.429317993,-3.317039146
754775,5.145476076,-6.496488714
484516,14.82237125,0.069776381
823933,12.07208829,0.339423163
586899,12.07208829,0.339423163
227224,3.521490488,2.310308315
861279,13.38133129,0.91216395
626552,14.86941007,0.765349341
810829,3.158913839,-6.365473769
927797,2.787163185,-4.950702001
967531,8.826477415,-2.304509089
216795,10.19127293,-2.191706359
1054079,4.696138037,-5.250137173
891022,8.734660245,2.449195559
514189,5.963922644,-4.964363926
193206,7.878111887,-2.38571658
641194,-1.961428283,-1.530817039
1119898,10.57129541,-0.050944211
152836,-2.991289308,-3.459022798
118415,14.86941007,0.765349341
933173,6.456783977,4.372955389
368616,3.763234733,-0.07427151
735043,6.762807799,-7.44041435
945841,2.890350504,-6.567486835
670004,14.86941007,0.765349341
404036,13.42837011,1.60773691
850128,-9.262994759,0.51512161
709781,12.06070775,5.471100928
261502,9.927166261,-3.043763319
974173,9.366190664,-2.532531189
433346,-2.439040775,4.998596931
266038,6.235972598,-5.479860196
418576,-1.972226374,-6.155038921
748440,7.681326499,3.586126033
416700,12.66643777,-0.124291142
45670,-1.627437702,-7.267742953
794442,12.11647362,-2.80217797
863384,6.870566961,3.029184909
353186,8.724035856,-4.166194043
615709,10.06741925,-2.144131231
24817,12.65792407,1.031219875
1051846,-9.777745698,1.211026413
847481,12.68010271,0.523763993
717361,-4.636493935,-0.228205214
956764,1.787178704,-6.411182763
367485,13.07170705,-0.312550605
560993,0.466750353,-2.994015191
382964,1.404556118,-0.640939326
1126425,2.314013905,-8.371736917
1106558,5.145476076,-6.496488714
45013,13.53798843,0.700064436
684862,2.704817356,-5.002127377
658592,4.880215824,1.054158688
885526,14.82237125,0.069776381
441018,9.973448916,9.398877009
913198,7.280921205,-4.09039443
448375,9.09338455,9.730032448
844871,-0.296016066,-7.202458048
848705,14.86941007,0.765349341
938998,12.11912711,1.034996123
591635,7.282995893,-3.323806474
819800,-2.338141216,1.657092534
1054376,9.676615799,-5.513740771
953242,6.318318428,-5.42843482
1031530,10.32142409,-0.042903823
104769,12.66872216,5.655441758
882508,14.78823086,-1.379545643
430462,-0.182207728,1.851160056
12251,8.07470428,-3.030499469
472115,-2.431268015,0.376819766
924019,9.299626695,1.116525827
399837,5.750166062,-2.147845262
153590,12.11912711,1.034996123
559751,3.699783472,5.524479444
445227,3.139762179,1.688636881
380579,8.31940853,1.310715875
191862,1.958909657,2.984673614
399691,-2.154023025,9.320236365
733173,13.9893457,1.096504781
720953,4.148713767,-1.552084115
109085,9.374161568,0.24568432
516823,11.57903587,-3.274100878
239053,14.22725526,-0.868313513
431053,-0.579658285,4.558712547
806126,7.220512471,5.831349697
580325,8.990002455,-0.108188729
660086,14.26139566,0.581008511
265849,8.587971865,1.512728941
45127,9.366190664,-2.532531189
526244,-8.005949449,-3.325820828
122202,13.61924085,-1.052654344
384791,-2.916835413,-2.029276684
1132836,12.73917648,-0.721498904
618619,9.31915185,-3.228104149
879516,7.194896174,-5.042080923
371824,9.513090759,-7.710061132
745596,14.26139566,0.581008511
249382,10.53442451,8.887644879
24481,3.50655896,-3.18574697
1008619,3.322438879,-4.169153408
707107,6.630230428,-2.479000701
1074710,-2.833298605,1.997737436
357682,12.73917648,-0.721498904
1101217,5.988075621,-4.112663556
303007,8.153230006,-4.722778578
693689,4.91739677,-3.463853756
1043169,6.513517693,-0.343918291
127287,12.68010271,0.523763993
505727,13.34027039,-0.110537539
732465,7.568487646,-3.610431135
435478,1.779020329,5.125380363
682518,10.52416922,0.32969647
60168,-2.540886342,1.28449224
916320,-1.851692721,3.613728054
649129,-3.820323618,-7.971237744
821903,14.86941007,0.765349341
68109,9.31915185,-3.228104149
742362,9.285011453,-4.677426173
303627,14.86941007,0.765349341
160657,11.23906274,1.366151562
853696,7.404962607,-5.806751496
606607,2.932808872,-1.973682557
555178,0.800235225,-6.932141585
5242,12.67744922,-3.3134101
1012910,9.547231156,-6.260739107
408332,2.064512083,4.838755702
363827,14.78823086,-1.379545643
891731,4.389050301,3.956101495
295530,11.02265268,0.345496134
624806,8.988909042,-1.912332885
351756,13.22969775,5.144209628
62362,14.86941007,0.765349341
986051,1.046325647,0.242893097
31205,5.735087178,9.815338399
567273,3.493300538,-5.080005347
95696,-5.356803538,-1.751588398
51992,-0.29817813,-6.892832363
211608,12.07208829,0.339423163
87175,10.07007273,1.693042862
1033486,13.38133129,0.91216395
176260,-7.347910707,1.237002097
651075,13.9893457,1.096504781
540825,-0.293159618,-2.910027217
142619,2.348154302,-6.922414893
661884,12.06943481,-3.49775093
12806,11.27243662,1.413669388
1014987,-4.989232092,1.803669913
122392,10.47941479,5.41385641
413793,12.68010271,0.523763993
326296,9.596923454,-1.727992055
61016,5.355908232,-5.148704757
279254,5.14177774,0.335017182
1094953,12.67744922,-3.3134101
492381,4.485308395,-5.862187182
134336,2.35507481,-7.349035427
214300,6.796948195,-5.991092326
535131,13.3471909,-0.537158074
51826,14.82237125,0.069776381
1018553,10.62839485,-2.655363361
1059264,3.590165145,6.432151918
467431,9.310424786,5.740747709
1058874,14.86941007,0.765349341
808264,-1.737047313,2.268053899
813021,12.65792407,1.031219875
196286,-5.739093677,-1.559203211
394457,2.997229618,-5.715372573
18914,13.22969775,5.144209628
845177,7.796566953,-6.643066094
1010812,5.963922644,-4.964363926
815699,-4.568009808,-1.96675499
1136147,5.355908232,-5.148704757
64973,7.784141553,9.15729166
585532,4.525036265,9.119528209
1077164,14.86941007,0.765349341
268755,3.486026891,8.340998109
351335,14.86941007,0.765349341
929385,12.67744922,-3.3134101
471868,14.82237125,0.069776381
1003606,-1.898731535,2.918155094
519132,7.102632302,-0.100243185
1023249,6.351692303,-5.380916994
711367,4.425921195,-4.982487595
1090966,7.271984438,-0.134687515
1119315,13.3471909,-0.537158074
669941,11.47431882,-4.435840825
1114928,-0.826720133,-1.664621934
336088,0.06619004,0.085513972
125846,5.189190465,-1.636613132
459298,1.109859465,-5.70742703
146360,1.500049866,6.067497168
337614,-1.93979244,1.895453605
417766,-3.988846814,2.553500344
347883,9.650170136,-0.742490261
366543,7.630214909,-1.018519939
492040,-1.49304491,-1.000480937
935363,13.07170705,-0.312550605
63597,7.404962607,-5.806751496
473366,3.964174328,-0.959025424
509467,8.389299515,5.049201659
627141,11.17930982,0.13339662
1000635,6.172733054,-5.995105803
536964,2.015792078,-2.151954385
839620,7.176127141,8.97295083
1040575,7.878111887,-2.38571658
269950,10.67808714,1.877383692
433818,11.42993349,-1.294239692
986778,14.82237125,0.069776381
218524,0.287445926,-0.08703909
115549,7.176127141,8.97295083
293573,1.731615791,2.317352873
685120,8.541136016,1.27241272
123016,5.367799736,1.279661282
948893,2.436254021,-5.204140443
631294,12.17128038,0.21635376
892719,4.542971597,1.44877538
1023849,12.66872216,5.655441758
633415,11.82153783,-2.13055429
572568,-3.893943822,-2.207063309
987166,14.82237125,0.069776381
1131833,-2.349134501,-1.825359943
792118,6.154793388,-7.62475518
123671,7.568487646,-3.610431135
897800,12.68010271,0.523763993
73159,9.927166261,-3.043763319
255730,11.23906274,1.366151562
998899,-3.404192244,7.50223268
826246,3.508460956,-7.595172651
108273,12.73225598,-0.294878369
1038200,12.07208829,0.339423163
410808,5.109075901,10.45990348
705352,12.68010271,0.523763993
769425,9.812601763,-0.350314056
459237,12.68010271,0.523763993
40654,9.54988464,-2.423565014
746290,13.22969775,5.144209628
769986,0.293229312,6.996914536
644795,-2.647765456,0.432377978
89575,13.22969775,5.144209628
17838,13.9893457,1.096504781
111124,-0.982426446,-1.341649268
499265,1.705999494,-8.556077747
159660,0.307484559,-6.810357474
1093134,14.86941007,0.765349341
599962,6.623878608,0.515331102
1125778,5.963922644,-4.964363926
241459,14.86941007,0.765349341
1046109,2.329374907,-6.056254705
451933,3.149567749,5.735293667
786037,10.22886433,2.943878957
365611,-0.655883622,5.873429645
121543,2.35101075,-2.629984061
854609,-0.887886948,-5.108570939
359553,8.067783772,-2.603878935
497637,7.84397149,-3.835038604
576832,0.246180136,-6.84752999
1036669,-0.97835367,2.567423744
877945,4.53994125,-2.042866051
542020,5.747512578,-5.985019355
569275,12.07208829,0.339423163
196405,12.17820089,-0.210266774
198801,14.86941007,0.765349341
671731,12.82035569,1.42339608
633369,-4.594974262,4.804529408
570773,5.105357771,-7.618682209
157509,4.877278465,-4.58604725
249509,8.658439726,3.03926819
996044,-0.869640203,8.68994831
133203,-0.490125506,-5.974725001
218474,4.972032994,-3.69954596
127092,8.532408953,10.24126458
150587,11.78865779,5.986597197
743397,12.73917648,-0.721498904
476054,2.35101075,-2.629984061
174601,7.223165955,9.66852379
29636,1.346050404,-4.928206412
742480,2.325975663,-6.41495901
277916,13.9893457,1.096504781
174494,6.34310159,9.99967923
904679,9.285011453,-4.677426173
339875,6.679696217,5.689576163
839644,0.32490318,-6.172547485
1122245,11.63066709,0.529836964
168243,10.15789905,-2.239224184
1008166,11.27243662,1.413669388
565954,10.15524557,-6.076398277
1039950,5.167304732,0.163405301
1026327,8.510279275,-1.349675378
477475,12.68010271,0.523763993
860872,13.9893457,1.096504781
475123,5.621481805,1.216977033
729414,3.984422975,9.433011413
255850,13.9893457,1.096504781
723419,10.6233613,0.206627068
342107,12.68010271,0.523763993
1091722,9.547231156,-6.260739107
343165,-7.140896433,0.854838783
24265,7.457115876,-6.625393858
197453,14.82237125,0.069776381
508208,13.63538438,1.225573596
496395,6.905714272,-2.70360817
540295,5.519433272,-2.952384396
1051890,7.154704662,-2.266660655
1119646,5.355908232,-5.148704757
426071,5.046283992,-6.373419312
658853,11.18064338,5.802256367
231955,10.32142409,-0.042903823
308478,12.68010271,0.523763993
842524,14.18021645,-1.563886473
1082904,5.016120878,4.869810296
211177,7.878111887,-2.38571658
782984,5.412554159,-3.804498658
419454,-2.293958851,-1.939765338
436318,4.769643192,6.308905855
339016,14.18021645,-1.563886473
996638,12.42955224,-1.946213459
800146,-8.071317932,1.356058022
702337,9.927166261,-3.043763319
1144477,7.568487646,-3.610431135
369916,9.374161568,0.24568432
884700,6.073540971,-5.872036401
974164,-7.510342334,0.844825892
908659,9.537536253,-0.848292467
401050,9.31915185,-3.228104149
913588,4.906385315,-0.274734797
243476,10.37357736,-0.861546186
783470,9.651933172,1.745796415
356497,13.61924085,-1.052654344
992233,7.007512049,-3.099199005
551796,7.007512049,-3.099199005
998907,9.59426997,-5.565166148
33413,4.524507386,-9.215172547
874869,9.365434504,9.214536178
596617,-1.809794747,-5.762862717
437377,9.355179209,0.65658777
870455,12.07208829,0.339423163
1013098,11.90271704,0.014340694
1051433,4.709689365,-2.063316245
697802,4.438269581,-6.557760142
688166,11.42993349,-1.294239692
867260,8.486126298,-2.201375749
662061,3.147261484,4.332602483
1068185,8.181669124,-7.775346037
996833,0.999286834,-0.452679863
191199,4.203520521,1.466447616
808799,12.0379479,-1.109898862
715273,12.62168334,4.959868798
90712,14.86941007,0.765349341
46391,9.760448494,0.468328306
959208,-2.771994182,2.034909952
899236,7.466689869,-3.2148403
210851,9.945179134,-5.311727705
286806,-2.992243612,0.888051895
305619,13.27445218,0.060049689
670882,14.26139566,0.581008511
318763,-9.324299182,0.477949093
52429,-3.064028025,-2.861815035
29899,11.18064338,5.802256367
226811,13.88890229,0.246913188
529488,13.22969775,5.144209628
591787,12.77929479,0.400694591
304557,7.42297548,-8.074715882
403481,1.023653175,-7.414320333
7174,13.6898175,-1.340236421
323815,10.09851185,-1.359524597
345427,10.31877061,-3.880077917
304896,-0.340198431,-3.605600177
408247,9.418343933,-3.351173551
412092,14.86941007,0.765349341
595273,3.700737777,1.177404751
1032776,2.248195697,-8.201149689
392554,9.984829464,4.267199244
1109819,1.790035153,-2.118751932
780970,12.42955224,-1.946213459
247059,12.06943481,-3.49775093
378251,9.984829464,4.267199244
703026,9.907641106,1.300866657
478698,5.412554159,-3.804498658
207497,8.532408953,10.24126458
646180,8.154110055,4.894706419
309298,13.34027039,-0.110537539
362582,-3.119580539,-2.401876978
1105339,4.309382359,-3.648194586
948046,3.634919568,1.347991979
171941,0.909001301,-3.644657429
1110767,11.13958248,4.779554878
974352,2.062662548,-6.635790232
797015,2.64009256,-3.027395994
641502,12.0379479,-1.109898862
462243,7.263121105,-5.431528942
936661,14.82237125,0.069776381
935618,13.22969775,5.144209628
164770,11.46714205,-1.666483397
968169,5.379431039,0.712935781
891244,3.843153587,-7.495850037
953682,12.67744922,-3.3134101
1106892,14.82237125,0.069776381
738670,1.149782342,-8.161840467
551722,7.285933252,2.316399464
385660,12.07208829,0.339423163
257978,-0.406588698,-1.947710881
216352,6.34310159,9.99967923
657504,14.86941007,0.765349341
166379,14.82237125,0.069776381
826959,14.86941007,0.765349341
1101021,5.643283579,1.055053813
1126709,9.679269283,-1.676566678
394741,-7.618043439,2.66937047
744632,7.165502753,2.357561228
61442,-6.032373005,-1.626873068
221223,11.18064338,5.802256367
965329,11.46714205,-1.666483397
1067681,7.878111887,-2.38571658
976789,3.714862356,-6.438704217
1002413,0.712408908,-2.999874539
336664,5.355908232,-5.148704757
97138,-5.687012232,-0.189946864
941024,0.29692283,0.890053107
104051,-3.828125613,-2.377650537
326413,4.760792239,-6.086794651
810094,13.9893457,1.096504781
887924,4.787298984,6.135523387
1077276,12.07208829,0.339423163
