"","X1","X2"
"1",17.2049196255478,1.34605666985998
"2",17.2049196255478,1.34605666985998
"3",-12.2687892970991,-1.18815990417188
"4",12.0011071639999,-5.05455969431163
"5",-11.9931518531815,-0.159663299320126
"6",17.2049196255478,1.34605666985998
"7",17.2049196255478,1.34605666985998
"8",17.2049196255478,1.34605666985998
"9",10.7190199666903,0.49839502850831
"10",4.94423184655879,2.2998651726122
"11",-4.32508311413612,-1.25584594397173
"12",4.2693163574982,-7.21871733630698
"13",-7.00738209643922,-7.72070170680852
"14",17.2049196255478,1.34605666985998
"15",15.4718248567436,0.810028395726188
"16",-10.3707367693179,-0.116634563827153
"17",17.2049196255478,1.34605666985998
"18",3.77907030444892,6.66080297260554
"19",12.5571682921577,2.41140255480855
"20",17.2049196255478,1.34605666985998
"21",17.2049196255478,1.34605666985998
"22",4.51480620373907,-7.01420444315066
"23",14.8197645783218,-6.08367644750675
"24",15.4709863097842,1.65909936049879
"25",-8.76100970954811,-1.47492091271506
"26",8.96539235358144,6.74417582260177
"27",-12.0978059049113,-1.46820988751094
"28",5.51986780038279,4.68314226764415
"29",-0.452323144346846,6.50540255437248
"30",3.17185773707061,-7.17817595664103
"31",-3.82718489372805,0.689222793776584
"32",3.05167442077008,-0.399702504611576
"33",2.24356752230825,-7.0633461985984
"34",15.4709863097842,1.65909936049879
"35",-13.455916575626,-7.62907977019774
"36",17.2049196255478,1.34605666985998
"37",17.2049196255478,1.34605666985998
"38",17.2049196255478,1.34605666985998
"39",7.25296256918696,5.21917054177794
"40",3.07174987254719,6.49302570690665
"41",17.2049196255478,1.34605666985998
"42",-3.88159399404934,-0.097337357146951
"43",-7.38923037469896,-0.431242083932918
"44",11.3129667446317,-7.26665213906532
"45",-9.55358770563422,8.05662996897014
"46",-6.37683641618296,7.42454890475342
"47",-2.41502161723125,-8.10287104257887
"48",1.80402774551422,4.79740481489897
"49",15.4709863097842,1.65909936049879
"50",3.78593448461915,4.99618495828295
"51",6.59993160370073,-6.61829539821962
"52",-6.39750140059266,8.41352591144345
"53",11.0596704162356,0.979721480549991
"54",17.2049196255478,1.34605666985998
"55",4.28998134190791,-8.20769434299701
"56",1.75055788973838,-5.198527539032
"57",7.32888626767377,-2.24581507562752
"58",-4.10332943715975,-7.98834556215728
"59",1.36017114131137,-2.54446730237476
"60",5.90725052299792,-6.95950262105855
"61",-7.38923037469896,-0.431242083932918
"62",9.6005369602372,-8.79165741988914
"63",7.32804772071432,-1.39674411085492
"64",2.18313278877618,-7.03435929997194
"65",17.2049196255478,1.34605666985998
"66",-12.9576529095924,-1.40597217115408
"67",17.2049196255478,1.34605666985998
"68",17.2049196255478,1.34605666985998
"69",4.22954660837584,-8.17870744437056
"70",17.2049196255478,1.34605666985998
"71",-4.15498056620567,-6.97428130239008
"72",9.07044591024468,8.12115507476822
"73",-12.7315372239582,-2.89374218134109
"74",17.2049196255478,1.34605666985998
"75",10.121499489292,0.43400136455474
"76",17.2049196255478,1.34605666985998
"77",17.2049196255478,1.34605666985998
"78",17.2049196255478,1.34605666985998
"79",12.5481138857584,0.462165896754867
"80",17.2049196255478,1.34605666985998
"81",13.6972832448982,1.01215194307401
"82",6.71659573837435,-8.17952981079689
"83",11.9087976219119,1.15930021811844
"84",11.3900011115736,1.71800168730203
"85",-4.98693084497129,-0.239612533946416
"86",10.8141805699948,0.775208587393671
"87",5.36259536962735,6.13345753693044
"88",17.2049196255478,1.34605666985998
"89",-9.04725105877215,-1.16968721383321
"90",-8.99352825050581,-0.863288620887899
"91",17.2049196255478,1.34605666985998
"92",3.13471275315682,-2.74659084972259
"93",7.27349541349168,-1.56263852644931
"94",-14.219980693481,-2.37618659754597
"95",9.32657564743147,0.443693206416198
"96",13.81661550804,1.74616621950215
"97",17.2049196255478,1.34605666985998
"98",2.14069168567489,1.83694598529642
"99",4.90155163787258,-0.435025417975226
"100",-2.16827343064931,-1.26872928714154
"101",-9.67890674177377,7.73706038746936
"102",14.8197645783218,-6.08367644750675
"103",14.8197645783218,-6.08367644750675
"104",9.10175078560031,-0.749796693430153
"105",17.2049196255478,1.34605666985998
"106",17.2049196255478,1.34605666985998
"107",-4.28531336501376,-0.29585583590815
"108",17.2049196255478,1.34605666985998
"109",10.8141805699948,0.775208587393671
"110",8.42902552276882,-6.65452452997306
"111",-3.25468712932577,7.80890346864496
"112",17.2049196255478,1.34605666985998
"113",0.602511917270444,5.48988825779047
"114",17.2049196255478,1.34605666985998
"115",15.4709863097842,1.65909936049879
"116",4.27968310080425,1.91858788784362
"117",6.61386310864235,0.100096637768774
"118",17.2049196255478,1.34605666985998
"119",8.42902552276882,-6.65452452997306
"120",6.57997578582941,-1.05477478451564
"121",10.8937430840143,0.549232755758233
"122",9.88495800864097,-6.77808345389665
"123",17.2049196255478,1.34605666985998
"124",17.2049196255478,1.34605666985998
"125",15.4709863097842,1.65909936049879
"126",17.2049196255478,1.34605666985998
"127",17.2049196255478,1.34605666985998
"128",5.47374815590191,1.49934724950331
"129",4.2693163574982,-7.21871733630698
"130",4.59353017079912,-6.3911093100135
"131",-3.40458511248514,-7.10998342113719
"132",17.2049196255478,1.34605666985998
"133",3.57378146710745,-7.5749073679984
"134",17.2049196255478,1.34605666985998
"135",12.5481138857584,0.462165896754867
"136",3.22124056852414,7.26979600595021
"137",-3.69817624941256,6.65039488182019
"138",-5.85055215645456,1.03889761944963
"139",-4.62863194302733,-3.07243097695524
"140",17.2049196255478,1.34605666985998
"141",12.5481138857584,0.462165896754867
"142",15.4709863097842,1.65909936049879
"143",17.2049196255478,1.34605666985998
"144",17.2049196255478,1.34605666985998
"145",-6.18798534836836,-2.08788482373736
"146",12.5481138857584,0.462165896754867
"147",17.2049196255478,1.34605666985998
"148",10.121499489292,0.43400136455474
"149",-3.88510066947704,-1.54351508137976
"150",17.2049196255478,1.34605666985998
"151",-3.50660989595983,-5.72217896569996
"152",17.2049196255478,1.34605666985998
"153",-13.6475226549256,-0.0725964403167595
"154",17.2049196255478,1.34605666985998
"155",7.79067994598676,-1.01362911184487
"156",8.4090697048975,-1.09100391626908
"157",-17.038638107803,-1.34706984435084
"158",-6.70977687761403,6.01497723321604
"159",-2.87198779790737,-6.99304388268822
"160",-3.63521336880292,-2.58922167480905
"161",1.66286891704393,6.78460545906634
"162",9.52364257468595,-6.2704328992483
"163",-0.625697447285526,-9.09909028239589
"164",3.11379875442026,-8.79024809646821
"165",-0.363795624692939,-6.32680140849845
"166",-3.96115650806884,0.128638474488487
"167",-0.919469065503291,6.10333512697946
"168",15.4709863097842,1.65909936049879
"169",-14.219980693481,-2.37618659754597
"170",4.28998134190791,-8.20769434299701
"171",17.2049196255478,1.34605666985998
"172",17.2049196255478,1.34605666985998
"173",2.44022243843011,-7.18248820455354
"174",-6.50282923817824,-0.0385989984105727
"175",10.8150191169542,-0.0738623773789257
"176",-1.06293657972736,-1.12645411034208
"177",5.72524884337036,-7.34227626023057
"178",-5.34483181782779,-2.43964400195662
"179",15.4709863097842,1.65909936049879
"180",7.73634444206601,-6.99573175281199
"181",10.8141805699948,0.775208587393671
"182",17.2049196255478,1.34605666985998
"183",5.63498626004911,1.30175988197914
"184",8.42986406972827,-7.50359549474566
"185",17.2049196255478,1.34605666985998
"186",17.2049196255478,1.34605666985998
"187",2.46172596979927,-9.02053617601617
"188",10.1629588385325,-6.96756722061187
"189",17.2049196255478,1.34605666985998
"190",17.2049196255478,1.34605666985998
