,X1,X2
1,11.75135968,4.248356849
2,9.536674327,-2.557717282
3,9.344211088,4.318422649
4,14.53114757,4.190203116
5,10.67696727,0.022626618
6,-8.389117288,-4.568715124
7,-1.208565301,2.818499429
8,12.57253946,2.84836104
9,8.137495829,0.51870006
10,13.7322471,2.949758057
11,13.99961439,-1.929624904
12,7.916114219,-2.754634668
13,-3.723346008,-0.499579298
14,8.953863239,-6.8455118
15,4.007312151,5.569590914
16,14.03805246,-2.741319828
17,12.12785407,0.267755533
18,6.220348399,-1.480977826
19,1.120253631,4.357198023
20,3.018742592,-4.028583902
21,12.57639455,-1.144152344
22,14.80008232,-1.522202745
23,4.877828212,-3.296777046
24,13.35614456,3.241421585
25,12.84147421,-2.864044822
26,-3.443984215,-1.135476815
27,14.97968806,2.77829524
28,11.85197028,0.971408149
29,5.970553595,6.395237009
30,-2.064235183,-2.104277969
31,14.97968806,2.77829524
32,3.780881401,-2.656406185
33,14.80008232,-1.522202745
34,14.07361979,-3.882892153
35,12.57253946,2.84836104
36,11.75135968,4.248356849
37,11.61404103,-2.685615641
38,11.85891932,5.980161394
39,11.85891932,5.980161394
40,14.03805246,-2.741319828
41,14.03805246,-2.741319828
42,14.07361979,-3.882892153
43,12.67602599,-0.381056488
44,5.852856433,-4.684501042
45,14.11996375,-5.144680819
46,1.03203124,-2.184938527
47,14.80008232,-1.522202745
48,-2.469304854,-0.509041499
49,12.57639455,-1.144152344
50,14.11996375,-5.144680819
51,5.771807916,-0.069069949
52,14.53114757,4.190203116
53,14.07361979,-3.882892153
54,14.53114757,4.190203116
55,13.8304357,-1.153614545
56,12.57639455,-1.144152344
57,13.73067964,3.782780957
58,-0.027894228,1.996978164
59,3.433053475,4.431303007
60,12.3074598,4.568253518
61,-3.469734879,1.847651438
62,13.99961439,-1.929624904
63,-0.159880544,1.491667497
64,13.2900147,-4.275952698
65,1.308861787,1.473571476
66,6.699436998,3.891990473
67,10.06168632,-2.805891089
68,-2.85067514,2.500526362
69,12.20890258,-4.34767556
70,1.802161537,-1.62554339
71,14.29754253,-1.784423008
72,4.92987931,0.181343701
73,4.92987931,0.181343701
74,8.238106433,-2.758248641
75,14.97968806,2.77829524
76,6.933968548,-4.61277818
77,-7.158675216,-6.354300256
78,-3.803455239,-5.966897719
79,14.53114757,4.190203116
80,12.02029443,-1.464049013
81,11.13245678,3.619471987
82,9.613145837,-1.393983212
83,12.58142729,-0.149128828
84,0.011449727,-4.043594046
85,14.80008232,-1.522202745
86,14.80008232,-1.522202745
87,3.086737276,-3.771601433
88,12.49390073,5.31782427
89,1.762441076,-1.114046687
90,14.80008232,-1.522202745
91,13.2900147,-4.275952698
92,8.630590939,7.450223004
93,14.80008232,-1.522202745
94,11.81264626,0.673781153
95,10.16229692,-6.082839789
96,12.20890258,-4.34767556
97,0.251656084,1.762877104
98,7.94844541,2.887504756
99,9.120960607,1.763964886
100,13.83759387,-4.993582334
101,6.008991664,5.583542086
102,7.310819331,1.453530419
103,14.97968806,2.77829524
104,5.499033204,-7.033278382
105,14.53114757,4.190203116
106,3.452783941,1.278467304
107,14.80008232,-1.522202745
108,-1.824531913,-6.451044677
109,3.275345431,-6.65522798
110,12.6384317,-0.179724338
111,14.80008232,-1.522202745
112,13.2900147,-4.275952698
113,12.57639455,-1.144152344
114,3.137366257,-7.428240629
115,14.53114757,4.190203116
116,10.75032671,-8.545994607
117,-3.32804209,-0.976637385
118,-0.376572204,8.607157329
119,9.08118481,-6.154562651
120,12.3074598,4.568253518
121,12.12090503,-4.740997713
122,11.36196912,3.041151834
123,7.597474229,-1.092418596
124,14.80008232,-1.522202745
125,14.80008232,-1.522202745
126,5.490030782,0.15084615
127,3.992805542,2.88958596
128,6.261198416,-1.715283511
129,7.809163706,-1.043630468
130,13.02107995,1.436453163
131,10.77128602,-0.459563295
132,14.80008232,-1.522202745
133,12.02029443,-1.464049013
134,14.80008232,-1.522202745
135,5.085329862,-6.368783574
136,10.5289389,-0.69474141
137,4.549979884,-4.943350594
138,1.333018146,1.746843089
139,7.664262528,-8.697770879
140,8.444036172,-1.859028227
141,9.333610108,1.17128312
142,10.23716515,-3.161931747
143,8.81225006,-0.442156789
144,12.33105888,6.344376447
145,14.07361979,-3.882892153
146,5.900989762,3.336915689
147,-5.513741405,-6.307825347
148,7.520631201,4.366065098
149,1.52859345,4.603058453
150,2.626217241,-2.978008027
151,11.3028192,5.660264726
152,14.03805246,-2.741319828
153,3.625313576,-0.313937256
154,-0.295923092,2.480506739
155,8.406214031,-9.959821153
156,0.773479587,-2.824476963
157,8.630590939,7.450223004
158,0.468193193,2.723917623
159,6.926093011,4.857863352
160,14.80008232,-1.522202745
161,8.718359159,-1.319215459
162,8.711639456,2.834791911
163,9.532819243,1.434796102
164,7.122576703,-7.496404727
165,8.632644327,-4.742654774
166,14.97968806,2.77829524
167,1.205743623,1.631822942
168,11.6934328,4.910402111
169,14.80008232,-1.522202745
170,7.360957821,7.283494016
171,7.637247045,-1.39093832
172,4.643623818,4.238512213
173,8.892576655,-3.270936104
174,6.351816762,-0.90432708
175,10.5437055,-5.539660033
176,13.32057723,4.38299391
177,12.02029443,-1.464049013
178,12.12090503,-4.740997713
179,13.2900147,-4.275952698
180,14.97968806,2.77829524
181,10.54418045,0.978492326
182,14.80008232,-1.522202745
183,2.45031056,-1.262718787
184,3.835835521,5.995557022
185,6.306544707,-6.279189347
186,9.348066172,0.325909265
187,-5.120939811,3.002256367
188,14.97968806,2.77829524
189,10.50235127,5.252842566
